,25Mg,55Mn,59Co,60Ni,65Cu,66Zn,88Sr,90Zr,93Nb,95Mo,107Ag,109Ag,139La,140Ce,141Pr,143Nd,146Nd,147Sm,149Sm,153Eu,157Gd,159Tb,182W,206Pb,208Pb,232Th,238U,natural_class_proba
14,0.0,0.14800000000000002,1.3,0.0,0.0,0.657,1.5430000000000001,0.9329999999999999,0.0,0.0,0.32899999999999996,0.0,11.638,13.133,1.867,0.0,2.6189999999999998,0.0,0.0,0.0,0.557,0.0,0.0,0.0,4.814,1.348,0.0,0.9999999999980476
16,0.943,0.0,0.31,0.0,0.319,0.0,0.43799999999999994,0.0,0.0,0.0,0.462,0.5760000000000001,4.105,17.781,2.748,1.848,1.643,0.767,0.0,0.0,1.024,1.5859999999999999,0.0,0.043,1.119,0.0,0.0,0.999999970591622
17,0.0,0.01,0.5710000000000001,2.267,0.738,0.0,0.033,1.252,0.0,0.0,0.32899999999999996,0.0,5.247999999999999,14.628,0.0,0.0,2.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.062,0.0,0.9999999924054847
18,0.557,1.429,0.0,0.0,0.848,0.838,22.0,0.71,0.9570000000000001,0.0,0.0,0.0,26.357,44.342,5.852,3.1289999999999996,5.381,4.457,2.276,0.0,0.0,0.0,0.0,0.281,4.9430000000000005,2.4330000000000003,1.633,0.9999999999999793
19,0.0,0.0,0.8290000000000001,0.0,0.0,0.862,2.762,0.871,0.938,0.0,0.762,0.0,0.0,209.421,2.614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.581,1.895,1.18403807002102e-09
20,3.5189999999999997,0.0,0.852,0.0,0.0,1.281,0.69,0.043,1.067,0.0,0.0,1.09,0.21899999999999997,10.681,0.0,0.795,0.0,0.0,0.0,0.0,1.281,1.11,0.5429999999999999,2.329,1.005,0.0,1.7380000000000002,0.9999733746982911
22,0.33799999999999997,2.2,0.0,1.39,5.4,0.805,1.205,0.0,0.248,0.0,0.0,0.981,0.0,158.02200000000002,0.638,0.0,1.49,0.0,0.0,1.619,0.0,0.0,1.176,1.4140000000000001,0.44799999999999995,0.81,0.262,3.8799788196061554e-08
23,0.581,0.0,1.248,1.19,0.0,2.895,1.419,1.9569999999999999,1.1,0.0,0.8140000000000001,0.0,0.429,326.334,0.0,0.0,0.0,0.0,0.0,0.929,0.0,0.0,0.0,0.667,1.429,1.09,0.0,1.0845076690333258e-12
24,1.29,0.0,2.086,1.095,0.0,0.0,2.1430000000000002,0.0,0.0,0.0,0.0,0.0,0.0,25.151999999999997,1.281,0.0,2.362,0.748,1.067,2.309,0.0,2.171,0.0,2.6289999999999996,0.0,0.0,0.7290000000000001,0.9989171904262911
25,0.605,0.986,0.0,0.0,0.47600000000000003,1.695,0.0,0.0,0.5760000000000001,0.8,0.0,0.0,0.0,8.067,0.0,0.0,0.0,0.0,1.857,0.905,0.705,0.0,0.7140000000000001,0.0,0.0,0.89,0.0,0.9999974444806928
26,1.038,0.871,0.0,0.0,0.0,1.548,0.99,2.0,0.0,0.0,0.44799999999999995,0.0,0.0,11.933,0.7759999999999999,0.529,0.314,0.0,0.0,0.0,0.0,0.89,0.295,1.229,0.0,0.233,0.0,0.9999934510258607
27,3.1430000000000002,0.895,0.924,0.643,0.314,1.2429999999999999,1.771,0.0,0.0,0.0,0.44799999999999995,0.0,0.5429999999999999,352.62,0.0,0.41,0.0,0.0,0.0,0.81,0.971,0.0,0.0,2.319,0.0,0.0,1.571,3.013968610640138e-11
28,1.71,0.486,0.738,0.0,0.0,0.8859999999999999,10.267000000000001,0.0,0.0,0.0,0.0,0.0,13.933,33.033,4.6,2.309,0.524,0.0,0.0,0.0,0.0,0.976,0.695,0.0,0.905,4.138,0.0,0.9999999999976383
29,0.0,0.0,0.0,0.0,1.186,0.0,4.695,0.0,0.0,0.69,2.7089999999999996,0.0,8.267000000000001,9.681000000000001,0.0,0.0,1.0,0.0,0.0,0.0,0.71,0.0,0.595,2.129,0.0,0.0,0.0,0.9999999999882752
30,2.186,0.0,1.052,0.0,0.0,0.7759999999999999,10.119,0.0,0.0,1.09,0.0,0.0,16.114,36.981,7.686,2.09,0.0,0.086,0.35700000000000004,2.0,0.0,0.0,1.367,1.338,4.386,1.095,0.0,0.9999999999993576
31,0.0,1.557,1.005,0.0,1.5290000000000001,1.405,0.0,0.0,0.0,0.0,0.0,1.229,0.0,123.051,0.0,0.205,0.0,0.0,0.0,0.0,0.013999999999999999,0.0,0.0,0.0,0.71,1.4140000000000001,1.99,1.0296707977384638e-12
32,1.662,2.638,0.0,0.0,0.0,0.0,1.376,0.0,1.2,1.395,0.0,0.0,0.0,54.446999999999996,0.929,0.0,0.971,0.0,0.0,0.0,0.0,0.0,0.0,0.6859999999999999,0.0,0.0,0.0,6.752572260852287e-05
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.467,0.0,0.0,0.0,0.0,14.595,2.029,1.729,0.0,0.624,0.419,0.0,0.633,0.124,1.5190000000000001,0.0,0.0,0.0,0.0,0.006621984264251883
36,0.0,0.0,0.7140000000000001,0.0,0.0,2.195,1.871,0.0,0.0,0.0,0.371,0.748,0.0,237.80200000000002,0.47600000000000003,0.0,0.48100000000000004,1.219,0.5,0.995,0.0,0.419,0.6759999999999999,0.0,0.695,0.0,0.0,1.5250885049171505e-11
37,0.0,0.0,0.743,0.0,0.0,0.0,4.029,2.781,0.0,0.871,0.81,0.0,3.514,10.324000000000002,1.905,0.0,1.8619999999999999,1.295,0.0,0.0,1.7619999999999998,0.0,0.0,0.0,0.0,2.929,0.0,0.9999999999951645
38,1.5430000000000001,4.376,1.4380000000000002,0.0,0.0,0.0,0.305,0.0,0.381,1.771,0.0,0.0,0.0,8.152000000000001,0.0,1.7519999999999998,0.857,1.495,0.0,0.0,0.0,1.4669999999999999,0.0,1.714,0.0,0.0,0.0,0.9996068216495683
41,0.0,2.0140000000000002,0.0,0.038,2.733,0.0,7.771,0.0,0.0,0.0,0.7190000000000001,1.048,8.443,8.833,0.8190000000000001,0.0,1.386,1.743,0.0,0.0,0.0,0.0,2.233,2.424,3.3089999999999997,0.0,1.01,0.9999999999999849
42,5.5089999999999995,0.9329999999999999,0.0,2.471,0.89,1.338,5.171,0.657,0.0,2.938,0.424,0.7759999999999999,3.486,12.562000000000001,1.8,0.0,2.457,0.0,0.0,1.5619999999999998,0.0,0.0,0.8140000000000001,0.0,3.429,0.0,0.0,0.9999999999993487
43,1.405,0.0,0.0,0.762,0.0,0.662,21.976,0.0,0.0,0.0,0.0,0.252,22.105,66.55199999999999,7.848,1.062,5.59,2.4619999999999997,0.0,0.243,0.7290000000000001,1.6380000000000001,0.0,0.0,1.124,3.1430000000000002,0.048,0.999999999955949
44,0.0,0.0,0.0,0.0,0.0,0.319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.362000000000002,0.586,0.0,0.0,0.0,0.47100000000000003,0.8190000000000001,1.214,0.0,0.0,0.871,1.876,0.395,0.0,0.9997365997957072
47,1.538,2.6239999999999997,0.0,0.0,0.0,0.5329999999999999,0.581,0.629,0.0,0.0,0.414,0.0,27.623,28.823,4.513999999999999,1.395,5.267,1.7,0.0,0.0,0.0,0.0,0.0,2.6519999999999997,0.0,4.013999999999999,3.3569999999999998,0.9999999999997795
48,0.0,0.0,0.0,0.0,0.0,0.895,11.295,2.276,0.0,0.0,0.405,0.0,12.452,38.633,3.305,0.0,0.319,0.0,0.0,0.0,0.0,0.9329999999999999,0.0,0.171,0.0,4.928999999999999,0.09,0.9999999997999973
49,0.0,3.614,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,386.44800000000004,0.0,0.629,0.36700000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.419,0.0,0.0,7.268723187179892e-12
50,0.0,3.148,0.0,0.0,0.0,0.0,8.895,0.0,0.0,0.0,0.0,0.581,7.771,11.49,0.0,0.7,1.919,0.0,0.0,0.7859999999999999,0.0,0.0,0.0,0.0,2.4290000000000003,2.162,0.0,0.9999999999999998
51,0.0,0.0,0.0,0.552,4.224,0.8190000000000001,0.0,0.0,0.0,1.6480000000000001,0.0,0.624,0.0,122.413,1.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.624,1.429,1.2730055145874474e-11
52,0.0,0.0,0.0,0.0,0.0,0.248,4.129,0.0,0.0,0.0,0.0,0.0,11.69,20.756999999999998,0.0,5.4479999999999995,0.733,1.6,0.33299999999999996,0.0,0.0,0.0,0.0,0.0,3.614,0.0,0.257,0.999999999999996
53,0.0,1.871,0.0,1.767,0.0,0.0,0.705,0.0,0.0,1.3519999999999999,0.0,0.914,0.0,7.105,0.0,0.7709999999999999,0.0,0.0,0.0,4.452,0.0,0.11900000000000001,0.0,0.0,0.114,0.862,0.18600000000000003,0.9999999779267228
54,0.0,1.452,0.0,0.0,0.0,0.0,0.895,0.0,0.0,0.0,2.557,0.0,0.838,196.479,0.19,0.0,2.1519999999999997,0.0,0.0,0.0,0.5429999999999999,1.5430000000000001,0.0,1.114,0.0,0.0,0.0,6.438748308083356e-10
56,0.0,1.538,0.0,0.0,0.0,1.705,0.16699999999999998,0.0,0.0,1.005,0.0,0.0,0.757,137.622,0.0,0.0,0.0,0.386,0.0,0.0,0.0,0.0,0.8759999999999999,0.0,1.743,0.529,0.0,1.781027993753576e-11
57,0.0,2.5140000000000002,0.0,1.633,0.0,0.0,6.3,1.314,0.0,0.0,0.0,0.0,1.719,10.933,1.11,0.0,0.0,0.0,0.5710000000000001,0.0,0.0,0.49,0.0,0.0,1.286,0.914,0.8290000000000001,0.9999999999984739
58,0.948,1.538,0.0,0.0,0.0,0.21,0.0,8.509,0.0,0.0,0.0,0.0,0.914,29.285,1.329,0.0,0.614,0.0,0.0,0.0,0.0,0.0,2.4,1.124,2.19,1.133,4.562,0.9999633852627133
59,0.0,5.205,0.0,0.0,0.0,3.8569999999999998,5.638,0.348,0.0,0.638,1.9,0.943,49.076,113.427,5.843,1.6,10.2,3.4,0.929,0.614,4.133,4.5760000000000005,0.005,2.248,0.0,7.6,1.771,0.9999999657334845
63,0.0,3.3810000000000002,0.6709999999999999,0.0,0.0,1.148,3.1289999999999996,0.7240000000000001,0.0,0.0,1.338,0.0,4.133,17.357,1.071,1.105,0.51,0.0,2.805,2.495,0.0,0.0,1.033,1.381,7.0089999999999995,2.748,0.8290000000000001,0.99999999999999
65,0.0,2.148,0.0,0.0,0.0,2.505,0.276,0.0,0.0,0.0,0.324,0.0,0.0,101.28,0.0,1.5859999999999999,2.1,0.0,0.638,0.138,0.0,0.0,0.0,0.0,3.105,0.0,0.0,0.00030647103805763945
67,0.0,1.443,0.0,0.0,0.0,0.0,5.909,0.0,0.0,0.0,0.633,0.0,17.628,34.09,2.886,0.314,2.6239999999999997,0.0,3.3760000000000003,0.0,0.0,0.0,0.0,1.9809999999999999,2.176,7.7,1.2429999999999999,0.9999999999990319
68,3.9189999999999996,3.162,0.0,0.0,0.0,0.0,7.805,0.0,0.0,0.0,0.0,0.22399999999999998,10.195,19.995,1.4809999999999999,0.0,0.0,0.0,0.0,0.0,0.51,0.7290000000000001,0.0,0.0,1.624,0.0,0.22899999999999998,0.999999999973175
69,0.0,1.052,0.0,0.0,0.0,0.0,20.495,0.0,3.448,0.0,0.0,0.0,26.3,38.09,0.0,4.043,5.09,0.0,2.338,0.0,0.629,0.0,1.052,1.0190000000000001,0.5479999999999999,2.252,1.871,0.999999999996819
70,1.619,0.0,0.0,0.462,0.0,0.762,7.305,0.0,0.105,0.0,0.0,1.1520000000000001,5.305,14.027999999999999,4.414,0.0,1.129,0.8759999999999999,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.657,0.0,0.9999999999999998
71,1.105,0.624,1.2570000000000001,1.4669999999999999,0.47600000000000003,0.0,3.529,0.0,0.0,0.0,0.0,2.129,5.19,10.747,3.505,0.0,0.0,2.0709999999999997,0.0,0.0,0.41,0.0,0.0,0.0,2.1,0.0,0.0,0.9999999999998255
72,0.0,2.9330000000000003,2.214,0.433,0.0,0.0,11.295,0.0,0.0,0.0,0.8140000000000001,0.0,7.995,15.9,0.705,2.509,0.34299999999999997,0.0,0.995,0.0,0.0,0.6,1.357,1.419,0.986,1.8519999999999999,0.7759999999999999,1.0
73,0.0,1.6,0.0,0.0,0.0,0.0,1.319,0.0,0.0,0.0,0.0,0.0,1.0190000000000001,11.171,1.181,0.0,0.0,0.0,0.0,0.0,0.0,1.7480000000000002,0.0,0.0,0.0,0.905,0.7290000000000001,0.9999994962536094
74,3.533,0.0,0.5670000000000001,0.6809999999999999,3.105,0.0,0.619,0.0,1.062,0.0,1.386,1.224,3.986,7.819,1.229,0.0,0.138,0.743,0.0,0.0,0.0,0.0,0.0,0.862,0.0,0.0,0.233,0.9999945008646607
76,1.814,0.0,0.0,0.0,0.0,2.924,5.909,0.0,0.0,1.071,0.0,0.0,41.147,54.352,5.143,8.3,7.157,2.305,0.0,1.262,3.8810000000000002,0.0,0.0,1.824,1.143,1.348,0.0,0.9999999999859255
79,1.157,2.086,2.138,0.0,0.0,2.648,0.0,0.0,0.0,0.0,0.424,0.0,0.0,96.137,0.7190000000000001,1.771,0.0,0.0,0.34299999999999997,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,4.764744848290273e-07
80,0.0,0.71,0.0,0.0,0.262,0.9620000000000001,2.062,0.0,0.0,0.0,0.0,1.557,3.338,10.780999999999999,3.7430000000000003,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705,0.0,1.7480000000000002,0.0,0.9999999999991995
81,0.79,0.0,0.11900000000000001,0.652,0.0,1.295,8.452,1.5430000000000001,0.0,0.0,0.0,0.0,8.843,106.251,11.142999999999999,0.0,3.176,1.114,0.195,0.0,0.09,0.7240000000000001,0.59,0.9620000000000001,0.0,0.0,0.0,0.999997531753581
82,0.0,1.429,0.0,1.2670000000000001,0.0,3.281,0.0,0.7809999999999999,0.0,0.9570000000000001,0.0,0.0,0.0,57.423,0.0,3.138,0.0,0.0,0.0,1.186,0.0,0.0,0.0,0.35200000000000004,0.0,1.114,0.971,3.6815079470541824e-07
83,3.719,0.01,0.0,0.0,0.624,2.5810000000000004,16.875999999999998,0.0,0.619,0.767,0.0,0.0,32.547,44.461000000000006,1.49,4.762,0.34299999999999997,1.49,0.0,0.0,0.0,0.0,0.0,0.652,2.5140000000000002,0.0,0.0,0.9999999999821427
84,0.0,0.562,0.5,0.0,5.3,0.5,0.638,1.629,0.0,0.0,0.0,1.143,0.0,28.247,0.0,0.0,0.0,1.186,0.0,0.0,0.0,0.743,0.0,2.5860000000000003,0.0,0.562,0.8140000000000001,7.1433683715602105e-06
85,1.81,0.0,0.11,0.31,0.0,1.376,3.824,0.0,0.0,0.0,0.0,0.0,32.033,54.285,5.162000000000001,4.105,2.529,0.986,0.0,0.0,0.0,0.114,0.0,0.0,1.705,5.4479999999999995,0.0,0.9999999999984246
86,1.357,5.319,0.0,0.805,3.633,2.371,0.23800000000000002,2.605,0.0,0.0,0.0,0.0,1.376,8.533,0.429,1.9809999999999999,0.0,0.0,0.0,0.0,0.0,1.057,0.0,1.133,0.0,0.0,0.0,0.9999999199359646
87,0.0,1.224,0.0,2.9330000000000003,0.0,0.752,10.728,0.0,1.3,0.0,0.0,0.0,29.546999999999997,31.662,5.337999999999999,0.0,2.11,0.0,0.0,1.219,0.44799999999999995,0.0,0.0,3.562,8.709,1.819,1.5759999999999998,0.9999999999999447
89,3.557,1.1,0.0,0.929,0.0,0.71,0.848,0.0,0.0,0.0,0.0,0.0,7.309,13.0,3.8089999999999997,0.0,2.7239999999999998,0.0,0.21,0.0,0.28600000000000003,0.529,0.0,3.1289999999999996,2.938,1.919,0.0,0.9999999999999989
90,0.0,0.0,0.0,0.0,0.0,0.5329999999999999,0.0,0.0,0.914,0.0,0.0,0.0,0.733,650.236,0.0,0.36200000000000004,0.0,0.44299999999999995,0.767,0.0,0.0,0.0,0.433,1.005,0.0,0.0,0.8190000000000001,2.0724387045819873e-14
91,0.0,2.338,1.21,0.0,0.0,0.0,4.433,0.0,0.0,0.0,0.214,0.348,2.309,9.009,0.0,0.0,1.0859999999999999,0.22399999999999998,0.0,0.0,0.348,0.0,0.0,0.0,0.6709999999999999,0.0,0.0,0.9999999978651164
93,0.0,0.6859999999999999,0.0,0.0,0.0,0.44299999999999995,9.205,0.5670000000000001,0.0,1.038,1.276,0.0,5.362,8.767000000000001,0.0,0.8290000000000001,0.0,0.0,0.0,0.0,0.0,1.619,1.0759999999999998,0.9520000000000001,0.0,1.6569999999999998,0.0,0.9999999999999796
96,0.919,2.7089999999999996,0.0,0.0,0.905,4.033,3.2289999999999996,0.3,0.0,0.0,0.0,0.0,23.414,45.433,5.457000000000001,2.762,4.381,0.79,0.8190000000000001,0.0,0.0,2.181,0.0,6.4670000000000005,6.895,3.005,0.871,0.9999999999999993
98,0.0,0.8759999999999999,0.662,0.0,0.586,1.3,0.0,0.0,0.0,0.0,0.0,1.2429999999999999,7.7379999999999995,16.328,2.0669999999999997,1.81,0.9620000000000001,0.0,0.648,0.0,0.0,0.0,0.062,0.0,0.376,0.0,0.7240000000000001,0.999999999847933
99,0.0,1.386,0.0,0.0,1.419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8859999999999999,1047.536,2.833,0.0,0.0,1.052,0.0,0.0,1.338,0.0,2.471,1.5619999999999998,3.3,0.0,0.0,4.0278186892536504e-11
100,0.8240000000000001,0.733,0.924,0.21899999999999997,1.705,0.0,0.424,1.643,0.0,0.0,0.0,0.0,0.7240000000000001,105.375,0.0,4.605,0.562,0.805,0.0,0.0,0.0,0.162,0.0,0.48100000000000004,1.0859999999999999,0.0,0.0,5.994600238572262e-08
101,3.1430000000000002,2.271,0.0,0.0,0.0,0.0,0.69,0.0,0.7759999999999999,0.0,0.0,0.0,7.7,14.109000000000002,4.771,0.243,0.0,0.0,0.7709999999999999,0.0,0.0,0.0,2.076,3.2239999999999998,3.1860000000000004,0.595,0.0,0.9999999999995164
104,0.0,1.495,0.0,0.0,0.0,0.0,0.981,0.0,1.314,0.0,0.0,0.0,25.281,28.043000000000003,3.552,1.7480000000000002,0.281,5.332999999999999,1.052,0.0,0.652,0.0,0.0,1.5290000000000001,0.838,1.581,0.0,0.9999999835071487
105,0.0,2.595,0.0,2.533,0.0,0.18600000000000003,2.024,0.0,0.0,0.0,0.0,0.0,0.0,23.166,0.0,0.0,0.424,0.0,0.0,0.0,0.205,0.0,0.8,0.0,0.605,0.0,0.162,0.9700295786424248
106,2.319,0.0,0.0,0.0,0.0,0.871,33.066,0.0,0.51,0.0,0.41,0.0,39.814,43.942,9.057,3.8289999999999997,2.924,0.0,0.0,0.0,0.0,0.0,0.0,4.781000000000001,2.371,6.252000000000001,0.619,0.9999999999999998
107,2.824,1.89,0.0,0.0,0.0,0.0,16.381,0.0,0.0,0.0,0.0,1.614,9.367,23.046999999999997,3.9,0.5429999999999999,0.49,0.0,0.0,0.633,0.0,0.0,0.0,0.414,0.8759999999999999,4.395,0.0,0.9999999999999993
108,0.0,0.581,0.0,0.17600000000000002,0.0,0.4,3.3569999999999998,0.0,1.571,0.23800000000000002,0.0,0.0,40.69,63.56100000000001,9.005,3.438,0.0,0.0,0.0,0.59,0.0,0.0,0.69,1.095,0.395,5.862,1.452,0.9999999949279861
110,0.319,0.5329999999999999,0.0,0.19,3.1710000000000003,0.0,9.228,0.0,0.0,0.0,2.505,0.0,12.747,15.657,1.7519999999999998,0.5,1.805,0.0,0.0,0.0,0.705,0.0,0.0,3.886,0.7709999999999999,1.871,0.0,0.9999999999981815
112,0.629,1.057,0.0,0.0,1.624,0.0,5.648,0.295,0.0,0.0,0.0,0.5760000000000001,7.042999999999999,10.443,1.314,1.733,0.862,0.0,0.0,0.0,1.39,0.71,0.0,0.47600000000000003,5.276,0.0,0.0,0.9999999999999996
113,0.0,2.01,1.11,0.0,0.0,0.0,0.0,0.552,0.0,0.0,0.0,0.0,0.0,10.638,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.0,1.038,0.0009776008678645555
114,0.0,2.2,0.028999999999999998,0.6,2.195,0.0,5.662000000000001,0.0,0.0,0.381,2.305,0.0,16.843,11.081,2.471,0.0,0.562,0.0,0.21899999999999997,0.0,0.0,0.0,0.0,2.49,5.386,2.0140000000000002,0.7240000000000001,0.9999999999999998
115,0.0,0.0,0.0,0.0,1.476,0.49,9.124,0.0,0.0,0.0,0.0,0.0,21.151999999999997,169.71200000000002,1.781,0.0,1.4709999999999999,1.719,0.0,0.0,0.0,0.0,0.14300000000000002,4.833,0.0,0.0,1.19,0.997073972839195
119,1.567,1.9569999999999999,0.0,0.795,2.271,0.0,5.2860000000000005,0.28600000000000003,0.0,0.486,2.048,0.0,36.338,41.36600000000001,2.329,3.7760000000000002,0.9670000000000001,0.0,1.686,0.0,0.44799999999999995,0.0,0.5379999999999999,0.11,1.0,7.667000000000001,0.0,0.9999999999996336
120,0.0,1.319,0.0,1.038,1.138,0.0,8.067,0.0,1.11,0.0,0.971,0.0,10.470999999999998,14.585999999999999,2.219,7.1,4.581,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.114,2.519,1.01,1.0
121,0.0,0.0,0.0,0.0,0.0,0.0,2.6519999999999997,0.0,0.0,1.014,0.0,0.0,0.0,423.962,0.0,0.5760000000000001,0.0,1.319,0.0,0.0,1.219,0.0,0.0,0.0,1.695,0.562,0.3,2.0465988003332364e-11
122,0.0,0.99,0.36700000000000005,0.0,0.0,0.395,0.0,2.971,0.0,0.0,0.0,0.0,0.7759999999999999,8.986,0.0,0.0,1.0859999999999999,0.0,0.0,2.967,0.0,0.0,0.0,0.0,0.0,2.205,0.0,0.9992979889248589
123,0.0,4.209,0.0,0.0,0.624,0.0,2.424,0.0,0.0,0.0,0.0,0.0,28.819000000000003,31.451999999999998,1.71,2.657,0.9670000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.995,2.938,0.0,0.0,0.9999999999993063
124,0.0,0.0,0.843,0.0,3.5860000000000003,2.0669999999999997,6.3,0.0,0.0,0.0,0.0,0.0,2.6289999999999996,9.914,0.0,1.038,0.0,0.838,0.0,0.0,0.5670000000000001,0.01,0.0,0.0,0.0,0.0,0.0,0.9999999960260182
125,1.386,0.0,0.157,0.0,0.0,0.0,5.4239999999999995,0.0,0.0,0.0,0.0,0.0,7.632999999999999,17.009,4.448,2.162,2.89,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.8140000000000001,0.0,0.857,0.9999999999999998
126,0.0,0.9,0.395,0.0,0.7240000000000001,0.7759999999999999,9.852,0.695,0.0,0.0,0.895,0.0,9.257,18.595,2.181,1.0290000000000001,1.067,0.0,0.0,0.267,0.0,0.0,0.0,0.705,1.919,0.0,0.0,0.9999999999999929
127,0.0,1.21,0.005,0.0,0.0,0.0,0.0,1.281,1.2670000000000001,0.0,0.91,0.0,2.5,126.96,0.0,2.7430000000000003,0.0,0.32899999999999996,0.0,0.0,1.79,0.0,0.0,0.0,0.0,0.0,0.0,8.091861298864785e-10
128,0.0,3.505,0.59,0.0,0.0,0.0,0.9,0.0,0.14300000000000002,0.0,0.0,0.0,1.895,9.138,1.614,0.486,1.052,0.0,0.0,0.0,0.0,0.0,0.0,0.47600000000000003,3.3710000000000004,0.0,0.0,0.9999999998880709
129,0.667,0.0,0.038,0.0,0.0,0.071,1.1520000000000001,0.0,1.69,0.0,0.0,0.0,0.49,20.214000000000002,0.91,1.319,0.0,0.0,0.0,0.0,0.71,0.467,0.0,0.948,0.0,0.0,0.0,0.00977389114876959
131,0.0,3.0239999999999996,0.0,0.0,0.0,0.633,0.0,0.0,0.0,1.205,0.0,1.043,0.938,14.181,0.552,0.0,0.0,0.0,0.0,0.848,0.0,0.0,0.0,1.3,1.9669999999999999,2.367,0.0,0.9999982757279543
132,0.0,1.9240000000000002,0.0,0.6809999999999999,0.0,0.0,0.0,0.486,1.5190000000000001,0.0,0.519,0.0,0.0,160.59799999999998,1.91,0.0,1.295,0.0,0.0,0.0,3.057,4.419,0.0,0.0,0.733,0.0,0.0,1.8677359459023978e-14
134,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,1.148,0.0,0.0,0.281,7.281000000000001,0.0,2.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.852,0.0,1.886,0.0,0.9999999999911535
135,0.0,0.0,0.7190000000000001,0.0,1.848,0.0,2.5810000000000004,0.0,0.0,0.0,0.586,0.0,9.695,9.981,1.867,1.133,0.0,0.0,0.748,0.0,0.0,0.0,0.495,0.0,0.0,1.138,0.0,0.9999999999999944
